년(Annual),시도,시군구,계,전,답,과수원,목장용지,임야,광천지,염전,대,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
2021,전북,김제시,545891511.3,52679379,215615486.2,1286654.3,3577063.3,114443155.1,0,516300,19987165.8,5888312.5,1468034.6,252492.1,131922.6,1451010.5,29156282.9,669855.2,2438166.1,53149683.9,22177425.4,6786720.4,208088,164868,399296.1,1522996.9,206059,464505.6,0,2967052.6,8283535.2
2021,전남,전남,12358940174.9,1153774956.7,2027688490.7,40263060.1,69387794.6,6944515812.4,408,48429867.4,311826275.4,89738845.4,25309649.5,4310036.1,1924519.2,13227306.5,458464408.7,12166880.4,28519077.8,246242879.3,281441473.5,320791906.5,10080342.4,9726363.7,21483729.1,27518155.4,2935872.6,5130098,3590401.7,31543053.1,168908510.7
2021,전남,여수시,512259113.4,63187067.9,38376899.6,587729,1857196.2,299757577.4,0,2828,24580225.9,21027246.8,2024748.6,564104.7,772706.2,352653.8,23564347.4,1622268.8,705266.7,2671274.4,4567192,2777585,270494.7,611359.3,3483642.3,3564981.3,418739.3,468500.2,20795,1771968.8,12649714.1
2021,전남,순천시,910948821.4,54353821.8,102568529.7,2385952.2,4106196.2,615276700.9,25,1075152,23903255,4678586.1,2410077.3,414282.5,130374.6,747529.4,29577712.5,2041374.2,684654.8,12949668.9,14186080.8,24195043.8,53140,500280.4,2345342,3334593.1,108808,487670.5,64447,1787944.5,6581578.2
2021,전남,나주시,608454037.5,61720164.5,146989529.5,14249058.8,4235429.8,232048641,0,0,23763130.6,4101789.8,2117274.1,209464.1,80756.9,676602.6,27880277.9,846278.2,1692644.1,33382905.6,22192306.1,17653463.9,150580,191749.9,2214076.8,3865902.8,119078,285292.2,17658,1764698.9,6005283.4
2021,전남,광양시,464134691.9,18602607.7,45293185.3,354547,899951.9,297070719.7,0,52415,14189525.7,23924799,1330113.4,379478.7,122239.1,1125365.2,21465984.3,1818792.7,847340.9,12500277.9,4906134.9,3608895.1,25620,892659.7,1727809.1,540210.2,219099.9,188114.9,0,1271614.8,10777189.8
2021,경북,경북,19034795138.2,1236372567.2,1716934898.6,161849112.8,52141524.2,13551452090.5,515.2,0,340687262.5,118063032,32956922.6,3431321.7,1875406.8,18191947.4,437079907.4,20931285.9,31320951.1,567179294.6,351015699.2,183403516.3,1092321.2,2771900.4,14259915.9,32491814.3,4691148,6207166.9,1441528.3,59283743.1,87668344.1
2021,경북,포항시(계),1130567784.2,60683056.8,102810619.2,5534749.4,1737642,782344863.1,3,0,36584532.6,23394927.3,4001480.8,459966.4,229713.7,1045395.4,32035679.3,592887.7,665887.8,28652907.8,18312101.9,6699357.8,219672,359091,1628760.6,2573810,182100,512100,8309.5,3978903.1,15319266
2021,경북,경주시,1324890515.7,70777465.5,157259555.3,4033392.6,8667900,883704637.8,86,0,34199906.6,17280734.6,3035879,408760,340445.9,1264939.6,38425772.2,2757730.2,3825828.9,34979163.8,25735926.4,13434510.1,81527,239543.7,1608189.9,6870702.9,1780754.6,651807.6,1144056,6443818.6,5937480.9
2021,경북,김천시,1009918173.2,65809656.8,112492670.5,13288139.2,3786541.3,693488756.3,0,0,19931741.9,6144335.3,1650500.1,114000.4,75575.5,874664.8,23564548.6,2335564.7,1482114.8,26687984.9,23430129.7,5236535.5,19791,75634.6,1405420.2,446162.5,29904,381914.3,37021,2665939.5,4462925.8
2021,경북,안동시,1522125408.3,125178435.1,89142064.2,13537465.9,3558038.8,1062423593.2,13,0,22787288.4,1981900.5,2491773.2,223096,97962.3,1379095.3,34685134.7,1364426.5,2254906.4,60354905.5,26798448.6,62130844.6,67830,304186.2,1155158.9,2960525.5,139273.9,345986.6,27370,3478453.5,3257231.5
2021,경북,구미시,615305568,36168134.3,90062273.8,3181821,1753840.3,340115724.8,0,0,24091708.2,17118884.3,2717400.9,277615.9,164789.1,548017.5,21926091.9,446433.6,2861522.1,42258948.5,16945546.8,3649515.2,31776,490407,2287992.4,2816679,124147,341771.2,0,1442869.4,3481657.8
2021,경북,영주시,670101795.6,71096894.2,70576161.6,14264045.2,2372632.4,431836895.8,0,0,14918291.6,2424927.1,1269783,217078.3,83696.3,1188050.2,17764339.3,1958949.5,394860.1,16522443.4,15228703.4,1481628.3,5019,35737.3,519417.2,391949.7,177691.8,297056.2,33461,1499548.7,3542535
2021,경북,영천시,919189432.4,53680135.8,91053374.6,19197635.2,2523155.7,623028347.8,0,0,16655292.7,8176273.3,1320276.6,178659.5,107487,1109135.2,26425040.9,1501784.8,2426488.4,21755829.4,15788252.7,20603433.8,21152,149468.6,309926.6,2673698.1,41212.2,409853.5,5390,4309417,5738711
2021,경북,상주시,1254666808.8,84943081.5,177905221.6,8804692.3,5234814.2,827777125.8,0,0,22480722.2,2350105.3,1805419,141915.4,82293.7,1237577.5,29789897.1,688063,1569332.7,42633098.6,27439734.8,6622067.1,59259.5,82760.7,441514.3,1745103,87083,387519.5,28849,4964816.1,5364741.9
2021,경북,문경시,912011548.4,56263599.5,65093769.5,5787780.2,2068859.4,701002280.5,5,0,14584561.5,2243349.3,1135272,262740.7,41235.8,586177.5,20000159.9,888658.8,779191,17236272,14032082.9,3165503.9,72765.8,83291.8,356546.9,808123,54544,348867.8,20914,1745853.2,3349142.5
2021,경북,경산시,411843382.3,27953318.8,53861672.1,8598596.5,1601744,226233840.6,29.6,0,18159823.8,10492997.2,5739499.1,246718.8,146321.9,1259232.7,16553457.9,1503295.5,1081979.1,11817693.5,7202424,7606838.8,3124,303147.5,1454741.9,2240481.8,19717.3,372382,24936.8,2268210.6,5097156.5
2021,경남,경남,10541895013.9,589440741.5,1222972047.9,70475773.3,30328015.3,6968915216.4,238.5,226492,291167796.2,115121277.1,24544762.6,4057456.4,1530883.2,15273214.2,367209510.2,9112188.4,33087532.6,294944866.6,184297914.3,123798160,1549739.4,7306787.2,18023600.5,29638766.5,5376474.4,5504747.4,2628246.8,42985383.8,82377181.2
2021,경남,창원시(계),749030514.6,27767106.3,80120817,14950483,868822.8,424484018.2,10,0,49240099.7,25698821.3,5237725,620301.4,269251.9,1097324.1,39880337.1,1832663.5,2144820,16064444.8,13527873,9350192.6,38756,1323464.9,5156164.1,3818427.5,222742,520053.3,71569.3,3196346.7,21527879.1
2021,경남,진주시,712903526.3,47729733.1,86272167.9,11707926.1,943505.4,413906073.4,3,0,25716305.8,4496317.1,3300420.6,365607.3,120832.6,1017116.1,31847481.1,1359297.2,3642090.5,26624848.9,17231199.9,24009163.9,11066,344627.8,2309644,1595510.5,115326.5,396893.5,334,2891759.3,4948274.8
2021,경남,통영시,240213795.5,31258238.1,15497087.2,1079393.3,185711.3,154586643.4,0,29539,10006489.7,3680026.5,906568,88624,87317.1,384580.3,11322724.1,0,232555.3,588569.2,2443005.9,546072.1,286643,313719.6,561029.9,712221.8,259950.6,231743.6,582170,1708742.2,2634430.3
2021,경남,사천시,398708459.5,24494142.4,58328803.4,3375494.6,1949824.8,228301267.2,0,11504,13576871.9,5880451.9,881234.6,222217.7,83766.8,568804.7,18677770.4,360566,1098316.1,7962389.8,7188258.8,9952780.6,41995.1,668181.8,870576.1,2859686.7,154414,323197.5,80565.5,1704375.9,9091001.2
2021,경남,김해시,463522922.7,17458105.1,67838115.7,4506150.8,1414924.4,231700774.5,0,0,26967623.1,23354378.7,2544870.6,505387.7,279431.2,941430.6,30263412.3,1493313.5,2012095,24536512.2,10191058,1607709.8,26164,1118495.9,2856866.4,2559987,1030100.7,427121.6,187691,2623295.2,5077907.7
2021,경남,밀양시,798644668.9,46267104.4,113581676.5,5294098.4,1112261.2,514276308.4,3,0,19589916.9,4858857.2,1281619.4,253524.6,58524.9,1289661.5,21295979.6,1697081.9,4266431.2,32530045.5,13740070.7,6657248.1,45059.3,181161.3,719440.2,1855157.2,142280,463472.8,86964.9,4272562.2,2828157.6
2021,경남,거제시,403835057.2,23476234.6,38795723.8,1309692,275149,280127303.8,0,73077,17167983.1,7222501.3,1274025.7,181658.7,77788.5,404734.3,16269572.5,0,380826.3,2669798.5,3853414.2,2642789.1,220594,183122.6,667094.9,1055103.3,314965,365023.6,43637,1213315,3569929.4
2021,경남,양산시,485617218.7,11588810.1,28004050.7,1108208,4187388,356244082.1,0,0,17678949.2,9867658.3,2200495.6,359017.1,99786.8,1887613.1,16544391,1227533.3,804880.3,13909850.6,3225742.8,1288550.1,14783,1205892.6,2015589.6,6116734.4,427059.1,466543.6,461,1957750.4,3185397.9
2021,제주,제주,1850278723.9,354076378.9,6278960.3,160001881.7,150409400.8,862919744.9,24,0,79765410.6,3696402.7,6797280.8,1807956.3,409458.8,4465027.2,90000341.7,0,415039.8,25392689.1,3826639.7,3727005.2,2570324,1339423,3961823.6,32449604,3907949.4,1257683.5,581837,16582488.7,33637948.2
2021,제주,제주시,978721708.7,202774070.5,2471611.6,57285884.1,97231919.8,439635987.6,24,0,47109090.1,2443216.4,3877497.4,1403415.8,286340.8,3005807.6,50415542,0,229435,11240591.8,1331225.2,2516113.2,842684,1009127.1,1952788.5,17960572.1,2942537.3,765601.5,568957,8639256.7,20782411.6
2021,제주,서귀포시,871557015.2,151302308.4,3807348.7,102715997.6,53177481,423283757.3,0,0,32656320.5,1253186.3,2919783.4,404540.5,123118,1459219.6,39584799.7,0,185604.8,14152097.3,2495414.5,1210892,1727640,330295.9,2009035.1,14489031.9,965412.1,492082,12880,7943232,12855536.6
2022,서울,서울,605208148.6,9205435.2,7833303.5,240179.4,388,137415854.7,0,0,222883593.6,2849065.5,24871311.3,1254136.6,554210.7,77431.9,80504986.7,7103571.5,3840769.3,52050090.1,3255357.2,1510026.7,0,1585048.8,23971524.5,1477551.1,42992.4,2383595.7,1682895.4,2322659.2,16292169.6
2022,서울,종로구,23913161.7,799689.5,0,0,0,9359338.5,0,0,8195547.1,0,904647.2,22566.6,5974.6,0,2386821.6,932.9,10946.9,275951.2,164383.4,0,0,85.2,319676,0,0,106967.4,1244517.4,11001,104115.2
2022,서울,중구,9960286.5,0,0,0,0,1285766,0,0,5206210.3,4359.6,394066.8,32782.6,7647.4,0,2138672.5,122766.1,0,29443.2,14669.9,0,0,28260.6,455080.1,17811.1,0,113374.2,103210.1,0,6166
2022,서울,용산구,21867609.5,36275.5,0,0,0,1602504,0,0,10083253,0,527644.5,18683.2,8602.8,1974.9,2515915.2,1206017.2,155421.6,4760487.8,86930.6,44896.3,0,401.8,138903.7,484.6,0,87602.5,1548,43594,546468.3
2022,서울,성동구,16820272,164428.3,15066,0,0,257414.2,0,0,6242263.6,482496.5,954165.8,10337.9,3671.3,9330.6,2277876.9,290851.7,357497.3,3745667,81478.8,99218.2,0,259636,722502.6,22067.5,121,74906.2,0,11996,737278.6
2022,서울,광진구,17062836.8,26313,11122,0,0,2473129.4,0,0,7010318,91.2,1059170.8,19762.1,20125.6,0,2503051,3220.7,172645,2524435.2,68323.2,37065.4,0,289620.5,724800.9,36739,0,54459.9,0,8367,20076.9
2022,서울,동대문구,14216010.8,39570,15152,0,0,730118,0,0,7801183.5,3910,1312898,7787.9,18675.9,0,2632895.8,422794.9,138725.7,573931.8,77023.2,4324,0,724,318044.9,5826,0,87862.4,0,8054,16508.8
2022,서울,중랑구,18497097.2,260124,124918,137321.3,0,2514829.6,0,0,7264669.4,4234.9,660161,96059,17325.5,7142.3,2875447.8,413487.6,170716,908517.9,163785.9,85389,0,3958,1108747.5,0,0,78122.5,0,1412709.2,189430.8
2022,서울,성북구,24577897.3,60977,50575,0,0,8090984.2,0,0,10220192.5,0,1630387.6,10964.2,24457.4,1443.3,2736267.2,123410,33371,523908.4,144023.2,1434,0,6102.7,584783.1,0,0,211328.2,3269,53874,66145.3
2022,서울,강북구,23600401.9,64161,30067,0,0,12519026.3,0,0,6678073,4290.4,551611.2,28025.1,16211.4,192,1998963.7,4323,65,333060.9,87261.9,2092,0,22944,923073.8,0,9554,157873,0,73975,95558.2
2022,서울,도봉구,20651010,231145,93345,25546,0,9573760.2,0,0,6166143.6,28934.9,742059.7,89888.3,19195.9,5115,2085308.1,178087.9,15287.7,473462.8,179206,21,0,403.1,539458.4,65575,1736,56377.7,0,4224,76728.7
2022,서울,노원구,35439055.1,191251,161720,17574.1,0,15385074.6,0,0,9356017.3,3087.7,2489735.8,26973.5,25525.7,2227,2873304.1,646132,126642,1108969,103230.1,39168,0,92719.6,779582.7,649289,0,139339.2,0,17393,1204099.7
2022,서울,은평구,29713452.1,439473.3,249609.5,0,0,13220463.1,0,0,9863356.5,2568,713042.2,98222.7,21240,0,2952526.6,170559.8,737,497478.2,256637.9,16092.1,0,42648.8,786933,5104,4933,130478.1,1081,23498,216769.3
2022,서울,서대문구,17626979.4,73343,4370,0,0,4651523.4,0,0,7167203.1,0,2184770.7,21090,10389.1,0,2165782.7,210553.2,0,438714,68494.5,0,0,22777,456532.5,0,0,78108.3,119,56613,16595.9
2022,서울,마포구,23853635.7,275942.1,102833,0,0,315846.5,0,0,8548307.7,17024.7,710302.4,40077,11050,214,3528625.3,564255.9,222908.4,5765469.2,87017.4,88218.3,0,10150,2810431.6,0,6502.4,86365.2,263,10143,651688.6
2022,서울,양천구,17405693.9,103436,13535,0,0,1064543.8,0,0,8665552.6,5596.4,806457.3,178915.1,38068.5,0,3095784.7,235510.5,210259.9,446846,198776.3,149046.3,0,38586,1747497.3,146699.9,0,81543.8,0,974,178064.5
2022,서울,강서구,41453337.1,1383708.9,2874605.6,44810,0,2744696.2,0,0,11945459.9,167521.2,977738.2,142777.3,57137.7,15709.9,4401163.6,415652.9,608379.7,3652139,551885.2,189911.3,0,1420.9,1817184.5,37300.7,0,98445.3,3719,12608,9309362.1
2022,서울,구로구,20121576.3,371807,241796,0,0,2967032.4,0,0,8523716.3,564264.3,829361.3,31572.2,24720.3,4178,2885686.2,936694.8,65791.1,968168.5,279865.3,100582,0,27009,920576.3,1125,0,106117.6,0,8458,263054.7
2022,서울,금천구,13020501.9,27905,20703,0,0,2714156.8,0,0,5066303.9,1265274.8,366674.6,18107.4,14766.8,16326.2,2034507.2,213934.7,116769,620485,43871.6,44541.3,0,53818,240537.3,21949,0,29973.4,0,559,89337.9
2022,서울,영등포구,24549897.9,29521,37125,0,0,62065.6,0,0,9521381.4,282783.8,557447.3,43702.2,13085.6,558.4,4265449.8,255227,313503.3,8077513.2,25894.5,109721.9,0,92857.3,660838.8,16498,0,148255.5,0,131,36337.3
2022,서울,동작구,16356862.9,29147,29492,0,0,2384249.7,0,0,7836456.8,782.1,977981.7,14595.6,9457.6,0,2366805.5,144739,9368.5,636942.7,69483.3,713,0,140085.2,1008456.1,2355,0,117671,0,513989,64092.1
2022,서울,관악구,29568309,124468.5,55333,0,0,16063745.9,0,0,8211311.7,0,960701.7,17841.1,12393.9,0,2613385.1,0,15639.7,545163.2,112611.7,0,0,37545,616926.6,10486.3,0,78866.9,0,26,91862.7
2022,서울,서초구,46968018.3,2182101.3,1551768,8018,388,17815827.4,0,0,13153814.4,0,909375.2,35684.1,50742,6909,6301133.5,2338.2,217284.6,2493613.5,278709,85537.3,0,72009.3,1025320.1,1982.5,2347,37306.3,0,16854,718955.6
2022,서울,강남구,39497891.6,633062.1,716990.4,4240,0,6023056,0,0,16317506,8331,1489685.4,65394.8,60823,685.3,6779150.1,218796.5,114579.5,4008944.9,31685,104311.1,0,22897.6,1692155.1,6908.1,0,160751.8,0,30558,1007379.9
2022,서울,송파구,33875857.1,473533,573577,0,0,768073,0,0,14835885.5,0,1393626.3,108852.7,36584.5,3157,6217054.3,64648,425613.7,5335329.6,41050.8,264642,0,7001.2,2392261.4,425870.4,17799,27681.9,225728.9,524,237362.9
2022,서울,강동구,24590496.6,1184052.7,859601,2670,0,2828629.9,0,0,9003466.5,3514,767598.6,73474,26338.2,2269,3873408.2,258637,338616.7,3305447.9,39058.5,43102.2,0,311388,1181220.2,3480,0,33817.4,99440,2537,348729.6
2022,부산,부산,771325955.4,20369346.7,66101187.5,2109829,1825719,340841906,381.8,37747,111866241.3,29868927.5,12566732.1,1424986.8,692171,1496430.4,59451773.2,4536423.6,2463255.3,43860878.3,12175930.9,1414983.9,32408,2989550.8,12101695.1,5588048.7,2468298.6,1818977.8,214187,2848840.1,30159098
2022,부산,중구,3012842.9,2213,0,0,0,109268,0,0,1495755.9,0,85065.8,29063.6,1242.2,1970,748207.4,72189.4,0,14123.9,15686.6,0,0,40181.3,170428.1,0,0,23230,0,0,204217.7
2022,부산,서구,13975502,409634,43593,0,0,6730033,0,0,3822444.4,122101.3,426380.4,24086,6625.2,81850,1363824,0,26007.5,22461.2,106123.9,1815,0,18352.9,28539.1,75491,18335.3,86229.2,0,133097.1,428478.5
2022,부산,동구,10121140.4,51159.3,18870,0,0,2731765.7,0,0,3620551.8,8783.9,209270.4,30694.3,12780,16705.2,1489718.8,563080.2,4045.8,54175,131360.6,0,0,45695.2,16109.2,0,0,50183.4,516,18514,1047161.6
2022,부산,영도구,14199345.4,332556.1,110254.8,0,0,3884150.1,4,0,4135145.4,755829,1016591.1,76226.3,42476,114682.2,1375197.2,0,49872.7,0,144290.1,176,0,25024,109936.8,12876.8,1542761,113389.9,8625,54922,294358.9
2022,부산,부산진구,29666485.8,78836.2,216764.2,0,0,9593313,3,0,9195376.7,3396.8,1157396.6,53067.8,18787.5,10618,3178158.9,1072349.4,0,270742.6,327238.5,956,0,56051,3942616,17478,6361.6,148948.2,0,63661.7,254364.1
2022,부산,동래구,16630551.2,176007.3,101390.9,0,0,4327462.4,206,0,7189818.6,11576.1,686393.8,33943,19086.7,16841.4,2359818.1,91013.9,14021,544901.6,214430.9,204,0,103177,99574.1,194469,31352,121348.9,176808.1,24545,92161.4
2022,부산,남구,26824049.7,243622.3,107103.8,0,0,8293212.3,0,0,8492607.6,680000.1,1680990.3,94474.5,70964,93500,2785019.6,33986.9,44736.3,112722.6,150336.5,39,0,36369.8,109098.3,234289.3,950,90097.8,93,197012,3272823.7
2022,부산,북구,39373770.2,201524.5,644903.4,2622,0,21891474.7,2,0,6447924.3,9169.7,920892.4,43437.5,34941.8,11077.6,2428939.4,370977.3,69832,4713708.5,357047.3,6885,0,225121.9,489992.3,10767.3,0,88326.3,4873.4,165567,233762.6
2022,부산,해운대구,51541037.4,791866.7,930411.7,21155,593,27592481,159.7,0,9823576.2,361088.1,1193744.6,187866.8,44686.9,73309.6,4030630.7,349422.9,26513.8,1101795.2,633123.1,25480.3,0,28863.2,772585.5,173597.6,0,155602.4,2078.5,33772,3186632.9
2022,부산,사하구,41783911.9,1640785.6,150517,0,836,13276391.3,1,0,8387913.8,4614351.9,903478.1,78402.4,99684.9,339398.4,3920763,2211.3,110169,3381197.8,294180.2,613,0,58476.1,342120.3,13129.1,0,97710.6,126,126339.5,3945115.6
2022,부산,금정구,65278566,950923.1,2984978.9,8261,1689,40580274,0,0,7080825.2,587603.4,1369072.8,75359.6,31973.8,38777.7,4094128.9,342492.7,25225,1699812.4,715121.5,47421,0,2062090.1,101222.3,1633885.9,229796,244071.4,1987,118031,253542.3
2022,부산,강서구,182156980.9,8809864.1,40705641.2,66301,349829,40771181.5,0,37747,12606924.3,13664835.5,761541.8,287237.4,98430.7,346052.9,13827346.1,693672.8,1660067.3,20878754,6058862.9,601225.5,11548,165269.8,3339985.3,264923.6,614952.7,96639.2,17880,334416,15085851.3
2022,부산,연제구,12105138.6,33243.6,18241.9,0,0,2906121.7,6.1,0,5626028.9,12708.7,570582.6,68871.8,32709.7,5632.1,1784165.1,77553.8,3473,115362,145322.3,565,0,14884,67233.9,368408,0,85212.9,0,81033,87778.5
2022,부산,수영구,10218071.9,16777,3820,0,0,2323886,0,0,5249148.8,3705.7,320950.3,36444.7,18586.3,8615.7,1619623,0,25584,143024,90979.6,0,0,2367,95017.8,12065.5,0,164462.5,1200,2719,79095
2022,부산,사상구,36105076.1,117251.4,400638.3,0,0,12143839.6,0,0,6677850,3395749.6,586724,40190,76685.7,126688.6,3251508.8,220271,253678,7721656.1,453725.7,150810.6,0,42222.4,104509.1,9889,0,80818.8,0,45720.6,204648.8
2022,부산,기장군,218333485,6513082.5,19664058.4,2011490,1472772,143687051.7,0,0,12014349.4,5638027.7,677657.1,265621.1,82509.6,210711,11194724.2,647202,150029.9,3086441.4,2338101.2,578793.5,20860,65405.1,2312727,2566778.6,23790,172706.3,0,1449490.2,1489105.1
2022,대구,대구,885222208.1,38502993.2,71215252.6,2266954.4,1307402.2,471603408.3,7,0,91121552.3,26688984.5,10986129.4,998175.6,580581.8,1135490.5,61029225.2,2701795.1,3989156.5,45647669.4,11430563.5,5995893.5,34692,2331854.3,12155555.7,2740091.8,449573,1399074.3,53518,3894474.3,14962139.7
2022,대구,중구,7055947.7,0,0,0,0,0,0,0,4222489.1,0,332520.3,43611.3,8917.3,2826.6,1710208.6,43117.4,22867.9,246429,48914.6,0,0,8486.5,214942.9,0,0,148852,0,0,1764.2
2022,대구,동구,182148857.9,8286628.9,12588013.8,845680,57743.3,109605176.9,0,0,15438261.5,967339.5,1075197,164109.2,172190.5,212515.5,10767593.3,862222.8,670966,6895250.9,1538237.5,1289912.5,0,63607.1,2019203.8,655533.6,27025,333920.3,47439,630093.4,6934996.6
2022,대구,서구,17323439.9,383724,177221,0,0,1850673,0,0,6032417.7,2696294.7,630763.3,38773.1,49568.3,122788.1,3414659.5,172032.6,29625,696731.2,141036.7,16799,0,42319,84636,6687,0,78605.4,0,42959,615126.3
2022,대구,남구,17430501.1,44458.3,450,0,0,4092854.4,0,0,6130069.4,0,849355.2,37404.8,22509,1714.3,2238886,292.4,4880,368480,137486.9,215,0,69239.1,2677650.8,3491,0,90677.6,0,4285,656101.9
2022,대구,북구,93989984.3,4146118.2,3287092.1,360335,119409,45830162.6,0,0,14168431.2,2793896.8,2085688.1,136110.5,97418.6,186062.8,8962192,147393.5,428107.2,5967239.3,1393176.3,403212.1,5417,169827.3,981111.8,365687,0,198439.1,0,368469,1388987.8
2022,대구,수성구,76534322.5,3110139.7,3468350,385408,20232,37366507.3,1,0,14104080.7,112695.1,1358933.5,85035.4,42426.9,19614.2,7540695.7,990378.6,215650,2589391.2,710359.4,633126.7,1373,323762.1,776859.9,1192278.2,29677,142862.4,0,80699.9,1233784.6
2022,대구,달서구,62374778.1,676933.4,1196027,33547,4232,19212186.5,0,0,14702556.4,7382086.5,2855185.9,140427.5,83844.3,74565.8,8550676.8,155628.8,175678,2033661.2,298571.1,561005.5,0,296750.4,2329301.2,183072.3,0,142947.8,3946,161694,1120252.7
2022,대구,달성군,428364376.6,21854990.7,50498098.7,641984.4,1105785.9,253645847.6,6,0,16323246.3,12736671.9,1798486.1,352703.8,103706.9,515403.2,17844313.3,330729,2441382.4,26850486.6,7162781,3091622.7,27902,1357862.8,3071849.3,333342.7,392871,262769.7,2133,2606274,3011125.6
2022,인천,인천,1067044880.7,77552264.7,154386154.1,1676103.4,2682515.4,386888104.4,0,3530798.3,117044482.3,28091297.6,11374825.2,2134166,681270.6,4997061,85944348.1,2751391.4,4115022.2,8215474.8,20891007.2,21235462.8,463403.6,1279865.8,29137232.3,13585959.6,1680140.4,1522928.5,336399.8,2802182.4,82045018.8
2022,인천,중구,140373059.6,4372698.5,4775206.4,148515.6,3135,30216763.7,0,1339945,14071798.4,1915405.9,1068274.9,819619.5,82222.9,1860342.5,13987511.6,868409.7,754666.3,44517.1,2067227.8,3713663.8,0,26765.4,6701755.1,5623011,1190767.9,105308.6,0,97848,44517679
2022,인천,동구,7197503.9,79,0,0,0,65256,0,0,1826024,2353054.7,272788.8,22990.5,18754.6,136617.6,1158282.8,51825.8,696.8,53,126078.7,189987.7,0,50544.6,212949.4,28994.5,0,45857.2,0,0,636668.2
2022,인천,미추홀구,24834633.6,196933.4,41648.5,0,0,1712680.2,0,0,11036387.2,1111038.3,1576769.2,86346.5,61738.7,37763.9,5112259.1,246863.4,54080.1,9780,79155.6,940185.1,0,104117.5,706639.6,424289.6,0,137195.2,26076.1,8283,1124403.4
2022,인천,연수구,56190676.3,762890.1,272897.9,0,0,3871272.7,0,0,16676329.3,2146569.4,2534668.3,269612.3,47213.1,465831.5,9315588.6,126191.4,68745.8,53027.1,74609.8,568304,0,20900,8465389.5,2502278.8,17305,83779,2645.7,54009,7790618
2022,인천,남동구,57453774.4,5455535,830213.4,264216.9,10004.6,10222163,0,123630,12136354.3,6460936.9,999305.4,189803.5,83092,92082.5,9291188.3,282751.2,222367,1546479.3,279534.3,938280.3,6633,402769.9,5817682.7,190425.8,9980,148251.3,0,96294.8,1353799
2022,인천,부평구,32004149.3,522746.9,603786.3,0,0,7128644.4,0,0,10428826.2,2208165.8,1096831.2,59015.5,83906,55091.3,4616726,293357.3,29383,78847.5,681402.4,59716.1,0,250458.6,907993.6,118085.2,0,164289,0,29526.6,2587350.4
2022,인천,계양구,45567671.9,5325418.4,8599192.1,81308,41972.8,11130035.9,0,0,7162345.2,430149.4,914594.4,89821.9,57722.8,87384.9,5290250.9,500544.5,16024,693746.3,1572944.4,11342.5,11648,47853,613913.6,272671.6,649,84782.7,0,86649.7,2444705.9
2022,인천,서구,119055979.2,6769467.9,7582036.3,282615,89083,25091397.7,0,492556,21330291.4,10330367.3,1505004.9,304713.6,188537.1,1426396.2,15350861.9,381448.1,711383.4,2862823.8,1205707.4,1146636.2,1671,273637.8,5645056.9,3194571.2,3220,181176.4,0,360940,12344378.7
2022,광주,광주,501024298.6,31441250.4,81050493.2,517309.4,1712381.2,185032214,0,0,62507430.8,18505026.7,8911440.9,837444,431730.1,814733.9,41355003.7,2460503,1364302.4,21680484,10878102.6,4469782.2,14473,817188.8,7650570.5,2522287.8,9280,1030225.7,90202.5,2910521.4,12009916.4
2022,광주,동구,49319444.4,1838926.3,1120930.1,8502,24800,34561746.1,0,0,5511371.7,4788,1124466,147302.5,21023.3,13853.1,2779089.7,185584.8,0,571748.4,426525.3,161495.6,0,218638.5,174175,36316,0,109479.7,416,85347.2,192919.1
2022,광주,서구,47748554,2997510.3,7051824.2,41304,279759.8,7802411.7,0,0,11811458.5,1299577.4,892261.2,124618.2,45769.7,220267.2,6334785.4,161506.3,224186.2,4254503.8,868939,326001,0,3874.5,981639.3,629969,0,212793.5,0,62857.2,1120736.6
2022,광주,남구,60975038.5,5311861.3,14696062.6,83304.4,107799,17640359.7,0,0,8740537,588171.3,1217158.1,72074.2,57913.6,30678.5,5188356.2,164151.7,144726,2662603.4,1510812.7,339802.1,589,168249.8,947729.5,277408,0,241154,68706.4,279807.8,435022.2
2022,광주,북구,120270453.1,5489014.7,13591367,67181,115871.6,50589044.7,0,0,16921416.7,3612097.9,3917021.5,185059.2,90509.7,138217.3,10320878.1,418042.5,322439,4051256,1905121.6,1235937.4,2260,331513,2482813.5,145759,0,240319.9,0,2007960.5,2089351.3
2022,광주,광산구,222710808.6,15803937.8,44590309.3,317018,1184150.8,74438651.8,0,0,19522646.9,13000392.1,1760534.1,308389.9,216513.8,411717.8,16731894.3,1531217.7,672951.2,10140372.4,6166704,2406546.1,11624,94913,3064213.2,1432835.8,9280,226478.6,21080.1,474548.7,8171887.2
2022,대전,대전,539668542.3,26974572.5,28429735.9,2209583.3,289627.9,276403177.1,68.2,0,68132347.5,8980141,9550625,784919.1,352053.1,474016.3,40308915.6,3769671.8,1090075.9,19428747.7,6816511.5,21839289.1,5112,1073395.6,9971464.7,2134805.2,40792,747366.3,79809.7,1464297.2,8317421.1
2022,대전,동구,136686122.1,7413872.4,4433273.6,408766.4,10153,81888018,0,0,10544692.4,293585.7,1402483.2,101344.2,50109.9,214778.7,7976655,912607,198334.8,1557341.8,1094135.9,15532441.1,0,26168.1,2046766.7,86149.9,11070,100407.6,29311,62691.4,290964.3
